FECHA_COMPRA,NOMBRE_TIENDA,CODIGO_VENTA,PRODUCTO_VENTA,CANTIDAD_UNITARIA_PRODUCTO,PRECIO_VENTA,COSTO_PRODUCTO,PAIS_PRODUCTO,IMPORTE_TOTAL,CANTIDAD_TOTAL_PRODUCTO,FORMA_PAGO,MARCA_PRODUCTO,UNIDAD_VENTA_PRODUCTO,TIENE_PROMO_PRODUCTO,NOMBRE_PROMO_PRODUCTO,TIPO_PROMO_PRODUCTO,NOMBRE_PROVEEDOR,PERIODO_PAGO_PROVEEDOR,ALCANCE_PROVEEDOR,SUBFAMILIA_PRODUCTO,FAMILIA_PRODUCTO,SECCION_PRODUCTO
2000-09-01,"Londres I",L15242922,"Layden Gin",1,17.3500,8.68,"Reino Unido",34.7000,2,Cheque,Longin,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Ginebra,Licores,Licores
2000-09-01,"Londres I",L15242922,"Layden Gin",1,17.3500,8.68,"Reino Unido",34.7000,2,Cheque,Longin,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Ginebra,Licores,Licores
2000-09-01,"Londres I",L16160419,"Layden Gin",2,17.3500,8.68,"Reino Unido",213.3325,15,Cheque,Longin,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Ginebra,Licores,Licores
2000-09-01,"Londres I",L16488080,"Layden Gin",4,17.3500,8.68,"Reino Unido",141.0500,15,Efectivo,Longin,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Ginebra,Licores,Licores
2000-09-01,"Londres II",L20000112,"Double Gloucester",1,4.9750,3.48,"Reino Unido",4.9750,1,"Tarjeta de Crédito","Mr. Cooper","Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L20065647,Huntsman,1,6.8375,4.83,"Reino Unido",6.8375,1,"Tarjeta de Crédito",Thoncheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Pasta veteada",Vaca,Quesos
2000-09-01,"Londres II",L21507335,"Mature Cheddar",2,6.2250,4.15,"Reino Unido",255.8000,12,Cheque,Yellowcheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L23801098,"Mature Cheddar",1,6.2250,4.15,"Reino Unido",24.0350,3,Efectivo,Yellowcheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L21704036,"Mature Cheddar",3,6.2250,4.15,"Reino Unido",75.2650,8,"Tarjeta Débito",Yellowcheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L21966207,"Mature Cheddar",1,6.2250,4.15,"Reino Unido",27.5850,4,Cheque,Yellowcheese,"Porción (250 g)",0,NULL,NULL,"The Farmhouse Company",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L20917520,Chevrelait,1,4.0625,2.82,Bélgica,25.7675,4,"Tarjeta de Crédito",ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Londres II",L21900557,Chevrelait,1,4.0625,2.82,Bélgica,34.0125,2,"Tarjeta de Crédito",ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Londres II",L20393307,Chevrelait,1,4.0625,2.82,Bélgica,15.3325,2,Cheque,ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Londres II",L22162778,Chevrelait,1,4.0625,2.82,Bélgica,4.0625,1,Efectivo,ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Londres II",L22293849,Chevrelait,1,4.0625,2.82,Bélgica,56.5125,4,Cheque,ChevreFerme,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Londres II",L23342410,"Chimay Trappiste with Beer",1,7.8125,5.29,Bélgica,42.8125,4,Efectivo,Trachilait,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L20262244,"Pere Joseph",1,6.8375,4.85,Bélgica,16.4250,2,"Tarjeta de Crédito","Monsieur Joseph","Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L21310819,Wynendale,1,9.9750,7.01,Bélgica,19.5625,2,Cheque,Flosary,"Porción (250 g)",0,NULL,NULL,"Cooperative de Produits Laitiers",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L20917534,Banon,2,3.1000,2.21,Francia,67.0100,4,"Tarjeta de Crédito",Ferail,"Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Cabra Semicurado",Cabra,Quesos
2000-09-01,"Londres II",L20262168,Camembert,1,5.5625,3.78,Francia,57.2375,5,Cheque,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Londres II",L22359336,Camembert,1,5.5625,3.78,Francia,79.2225,4,Cheque,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Londres II",L22818093,Camembert,1,5.5625,3.78,Francia,71.9625,3,Cheque,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Londres II",L22293855,Camembert,1,5.5625,3.78,Francia,33.1225,4,Efectivo,"Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Londres II",L22687065,Camembert,1,5.5625,3.78,Francia,42.8475,3,"Tarjeta Débito","Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Londres II",L20655393,"Gruyère de Comté",1,4.9750,3.49,Francia,17.0850,2,"Tarjeta de Crédito","Le Fromagru","Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L21769518,Mimolette,1,5.7250,3.93,Francia,27.7500,3,"Tarjeta de Crédito",Mimoferme,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L21769518,Morbier,1,4.9750,3.32,Francia,27.7500,3,"Tarjeta de Crédito","Le Morfont","Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L20983107,Reblochon,1,8.7250,6.22,Francia,23.1500,4,Cheque,Rochance,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Londres II",L20851982,Roquefort,1,9.5875,6.52,Francia,9.5875,1,"Tarjeta Débito",Delicatessen,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Oveja Pasta veteada",Oveja,Quesos
2000-09-01,"Londres II",L21441851,Roquefort,2,9.5875,6.52,Francia,354.8750,8,Cheque,Delicatessen,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Oveja Pasta veteada",Oveja,Quesos
2000-09-01,"Londres II",L23211267,Roquefort,1,9.5875,6.52,Francia,51.0875,2,"Tarjeta Débito",Delicatessen,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Oveja Pasta veteada",Oveja,Quesos
2000-09-01,"Londres II",L20262244,Roquefort,1,9.5875,6.52,Francia,16.4250,2,"Tarjeta de Crédito",Delicatessen,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Oveja Pasta veteada",Oveja,Quesos
2000-09-01,"Londres II",L21310819,Roquefort,1,9.5875,6.52,Francia,19.5625,2,Cheque,Delicatessen,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Oveja Pasta veteada",Oveja,Quesos
2000-09-01,"Londres II",L20262168,"Extra Aged Gouda",2,6.8375,4.60,Holanda,57.2375,5,Cheque,"Wenhlegod Aged","Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,"Londres II",L20589843,Leyden,1,2.5000,1.72,Holanda,2.5000,1,Efectivo,Leydaar,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L20917520,Maasdam,1,3.7250,2.61,Holanda,25.7675,4,"Tarjeta de Crédito",Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L20000035,Maasdam,1,3.7250,2.61,Holanda,74.3900,6,Cheque,Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L20000038,Maasdam,1,3.7250,2.61,Holanda,19.2750,3,Cheque,Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L22752589,Maasdam,1,3.7250,2.61,Holanda,17.9000,3,Efectivo,Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L24063305,Maasdam,1,3.7250,2.61,Holanda,14.8250,3,Cheque,Maarderrner,"Porción (250 g)",0,NULL,NULL,"The Holland House",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L22097216,"Mountain Gorgonzola",1,5.3000,3.78,Italia,23.3000,2,Cheque,"Antico Mulardi","Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Londres II",L22687009,"Parmigiano Reggiano",3,6.2250,4.15,Italia,231.8300,15,Efectivo,Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,"Londres II",L22818086,"Parmigiano Reggiano",3,6.2250,4.15,Italia,131.8700,9,Cheque,Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,"Londres II",L20983107,"Parmigiano Reggiano",1,6.2250,4.15,Italia,23.1500,4,Cheque,Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,"Londres II",L22752589,"Parmigiano Reggiano",1,6.2250,4.15,Italia,17.9000,3,Efectivo,Reggiola,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Añejo",Vaca,Quesos
2000-09-01,"Londres II",L20000030,"St. Olof",1,3.4250,2.30,Suecia,23.9050,3,"Tarjeta de Crédito",Olofberg,"Porción (250 g)",0,NULL,NULL,"Olofberg Cheese Association",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L21703962,Idiazabal,2,7.1875,5.07,España,44.3250,3,"Tarjeta de Crédito",Istorki,"Porción (250 g)",0,NULL,NULL,"Cooperativa del Queso del Norte",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L22883596,Idiazabal,1,7.1875,5.07,España,7.1875,1,Cheque,Istorki,"Porción (250 g)",0,NULL,NULL,"Cooperativa del Queso del Norte",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L21507335,Manchego,2,4.9750,3.51,España,255.8000,12,Cheque,"La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L20000035,Manchego,1,4.9750,3.51,España,74.3900,6,Cheque,"La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L21703986,Manchego,1,4.9750,3.51,España,11.4750,2,Efectivo,"La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L22228236,Manchego,1,4.9750,3.51,España,4.9750,1,"Tarjeta de Crédito","La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L22687009,Manchego,3,4.9750,3.51,España,231.8300,15,Efectivo,"La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L24128833,Manchego,1,4.9750,3.51,España,4.9750,1,Efectivo,"La Meseta Semi","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Oveja Semicurado",Oveja,Quesos
2000-09-01,"Londres II",L22883619,"Queso de cabra al vino",3,6.8375,4.56,España,284.2225,18,Cheque,"Bellacabra Curado","Porción (250 g)",0,NULL,NULL,"La Meseta, S.A.",60,Global,"Cabra Curado",Cabra,Quesos
2000-09-01,"Londres II",L22687065,"Knight's Vail",1,7.4750,5.18,"Estados Unidos",42.8475,3,"Tarjeta Débito","The Old Farm Cow","Porción (250 g)",0,NULL,NULL,"Old Farm Inc.",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Londres II",L20983107,"Canadian Chevre",1,4.2500,2.98,Canadá,23.1500,4,Cheque,"The Northness","Porción (250 g)",0,NULL,NULL,"Old Farm Inc.",90,Global,"Cabra Pasta blanda",Cabra,Quesos
2000-09-01,"Londres II",L20786552,"Canadian Chevre",1,4.2500,2.98,Canadá,30.7600,3,"Tarjeta Débito","The Northness","Porción (250 g)",0,NULL,NULL,"Old Farm Inc.",90,Global,"Cabra Pasta blanda",Cabra,Quesos
2000-09-01,"Londres II",L22818086,"Cow's Irish Boile",1,4.9750,3.39,Irlanda,131.8700,9,Cheque,"The Irish Cow","Porción (250 g)",0,NULL,NULL,"The Irish Cheese Company",60,Global,"Vaca Tierno",Vaca,Quesos
2000-09-01,"Londres II",L21900639,"Dark Panforte",1,7.2900,5.00,Italia,19.4000,2,"Tarjeta de Crédito","Il Panetonne (Dark)",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Bizcochos,Pastelería,Postres
2000-09-01,"Londres II",L20000030,"Brutti e Buoni",1,7.9500,5.55,Italia,23.9050,3,"Tarjeta de Crédito","Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,"Londres II",L21441851,"Brutti e Buoni",2,7.9500,5.55,Italia,354.8750,8,Cheque,"Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,"Londres II",L22883619,"Brutti e Buoni",4,7.9500,5.55,Italia,284.2225,18,Cheque,"Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,"Londres II",L23866656,"Brutti e Buoni",1,7.9500,5.55,Italia,20.9500,2,"Tarjeta Débito","Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,"Londres II",L22752589,"Brutti e Buoni",1,7.9500,5.55,Italia,17.9000,3,Efectivo,"Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de almendra",Galletas,Postres
2000-09-01,"Londres II",L21507335,Galettes,1,3.5000,2.43,Francia,255.8000,12,Cheque,"La Mère Marie",Caja,0,NULL,NULL,"Heritiers La Mere Marie",60,Global,"Galletas de mantequilla",Galletas,Postres
2000-09-01,"Londres II",L20000035,Tiramisú,1,8.2500,5.71,Italia,74.3900,6,Cheque,"Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Londres II",L20000035,Tiramisú,1,8.2500,5.71,Italia,74.3900,6,Cheque,"Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Londres II",L20000038,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",19.2750,3,Cheque,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L23342384,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",27.4500,2,Cheque,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L20983107,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",23.1500,4,Cheque,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L23080263,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",15.2000,2,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L22293855,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",33.1225,4,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L22687063,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",3.9500,1,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L23342410,"Chocolate Truffle",2,3.9500,2.76,"Reino Unido",42.8125,4,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L21966207,"Maple Sugar Cookies",1,5.7500,3.95,Canadá,27.5850,4,Cheque,"The Canadian",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Pastas de té",Galletas,Postres
2000-09-01,"Londres II",L22097160,"Rich Tea Biscuits",1,3.5000,2.34,"Reino Unido",115.5000,4,Cheque,"Factory Tea",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Pastas de té",Galletas,Postres
2000-09-01,"Londres II",L24063305,"Rich Tea Biscuits",1,3.5000,2.34,"Reino Unido",14.8250,3,Cheque,"Factory Tea",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Pastas de té",Galletas,Postres
2000-09-01,"Londres II",L20655404,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",45.7500,2,Cheque,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L23801098,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",24.0350,3,Efectivo,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L21966207,"Dark Chocolate Digestives",1,3.5000,2.47,"Reino Unido",27.5850,4,Cheque,"Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Londres II",L21638410,"Tinto Gran Reserva 91",1,15.0200,7.86,España,15.0200,1,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22883619,"Tinto Gran Reserva 91",3,15.0200,7.86,España,284.2225,18,Cheque,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L20000038,"Tinto Reserva 95",1,11.6000,6.11,España,19.2750,3,Cheque,"Conde Tomás de Ribera",Botella,0,NULL,NULL,"Bodegas Hermanos Alvarez",60,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L20917534,"Tinto Reserva 95",1,29.8100,17.24,España,67.0100,4,"Tarjeta de Crédito","Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L20000035,"Tinto Reserva 95",1,29.8100,17.24,España,74.3900,6,Cheque,"Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22359336,"Tinto Reserva 95",1,29.8100,17.24,España,79.2225,4,Cheque,"Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22687065,"Tinto Reserva 95",1,29.8100,17.24,España,42.8475,3,"Tarjeta Débito","Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L24063305,"Tinto Reserva 95",1,7.6000,4.66,España,14.8250,3,Cheque,"El Señorío",Botella,0,NULL,NULL,"Bodegas Herederos de Don Emilio",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L20000035,"Tinto Reserva 95",1,19.3800,10.69,España,74.3900,6,Cheque,"Hermanos de la Fuente",Botella,0,NULL,NULL,"Bodegas Herederos de Don Emilio",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22228316,"Tinto Reserva 93",1,7.9900,4.18,España,20.5200,2,Efectivo,"Rodriguez del Duero",Botella,0,NULL,NULL,"Bodegas Herederos de Don Emilio",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L20262168,"Tinto Reserva 94",1,8.0500,4.34,España,57.2375,5,Cheque,"El Señorío",Botella,0,NULL,NULL,"Bodegas San Gervasio",30,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22031704,"Tinto Reserva 94",1,12.6800,6.45,España,45.2800,2,"Tarjeta de Crédito","Señorío de San Gervasio",Botella,0,NULL,NULL,"Bodegas San Gervasio",30,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22293855,"Tinto Reserva 95",1,9.3000,5.30,España,33.1225,4,Efectivo,"Conde de Salvatierra",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L22687009,"Tinto Crianza 96",1,5.7900,3.40,España,231.8300,15,Efectivo,"Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Londres II",L23538962,"Cabernet Sauvignon Gran Reserva Esp. 79",1,17.9000,11.04,España,17.9000,1,Efectivo,"Bodegas Don Emilio",Botella,0,NULL,NULL,"Cooperativa del Penedés",30,Global,"D.O. Penedés-Tinto","D.O. Penedés",Vinos
2000-09-01,"Londres II",L22687009,"Tinto Reserva 94",1,8.1100,4.46,España,231.8300,15,Efectivo,"Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Tinto","D.O. Somontano",Vinos
2000-09-01,"Londres II",L21245300,"Chardonnay 97",1,5.1100,2.68,España,17.6400,2,Cheque,"Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Blanco","D.O. Somontano",Vinos
2000-09-01,"Londres II",L20983070,"Chardonnay en barrica 97",1,10.5100,5.92,España,21.5100,2,Efectivo,"Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Blanco","D.O. Somontano",Vinos
2000-09-01,"Londres II",L21704036,"Chardonnay en barrica 97",3,10.5100,5.92,España,75.2650,8,"Tarjeta Débito","Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Blanco","D.O. Somontano",Vinos
2000-09-01,"Londres II",L22359336,"Merlot 97",1,11.2500,6.93,"Estados Unidos",79.2225,4,Cheque,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Londres II",L23080263,"Merlot 97",1,11.2500,6.93,"Estados Unidos",15.2000,2,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Londres II",L22293849,"Merlot 97",2,11.2500,6.93,"Estados Unidos",56.5125,4,Cheque,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Londres II",L23473424,"Chenin Blanc 97",1,13.0000,7.83,"Estados Unidos",13.0000,1,Efectivo,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Londres II",L23866656,"Chenin Blanc 97",1,13.0000,7.83,"Estados Unidos",20.9500,2,"Tarjeta Débito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Londres II",L20786552,"Merlot 97",1,14.3500,7.53,"Estados Unidos",30.7600,3,"Tarjeta Débito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Londres II",L23342410,"Chardonnay 98",1,27.1000,16.41,"Estados Unidos",42.8125,4,Efectivo,"West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Londres II",L20917534,"Chardonnay 98",1,31.0000,17.73,"Estados Unidos",67.0100,4,"Tarjeta de Crédito","West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Londres II",L22818093,"Chardonnay 98",2,33.2000,18.65,"Estados Unidos",71.9625,3,Cheque,"Old House Cellar",Botella,0,NULL,NULL,"Napa Old Vine Cellars",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Londres II",L21966109,"Merlot 97",1,40.7500,20.69,"Estados Unidos",40.7500,1,Cheque,"Golden Valley",Botella,0,NULL,NULL,"West Cellars Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Londres II",L22687009,"Merlot 97",2,40.7500,20.69,"Estados Unidos",231.8300,15,Efectivo,"Golden Valley",Botella,0,NULL,NULL,"West Cellars Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
